rank,style,motion_id,best_caption,best_caption_idx,similarity,source_file
198,proud_confident,M010542,a person standing and raising the left arms and making gestures.,0,0.76958454,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010542.txt
199,proud_confident,M003502,a person standing and puts right arms out.,2,0.7694811,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003502.txt
200,proud_confident,008687,a person shift back to the right and throws something forward.,1,0.7694556,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008687.txt
201,proud_confident,M008761,"person is standing reaches arms upwards, and then reaches arms and body forward",0,0.76936,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008761.txt
202,proud_confident,008761,"person is standing reaches arms upwards, and then reaches arms and body forward",0,0.76936,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008761.txt
203,proud_confident,M003842,person walks forward with arms up and out for balance.,0,0.7692944,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003842.txt
204,proud_confident,003842,person walks forward with arms up and out for balance.,0,0.7692944,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003842.txt
205,proud_confident,M009622,person walks forward and lifts left hand to point in front  of them,1,0.7690681,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009622.txt
206,proud_confident,M006964,person is standing and starts motion to their right,0,0.7690439,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006964.txt
207,proud_confident,M000438,person lifts something and places it down to their left,2,0.768597,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000438.txt
208,proud_confident,002664,a person raises their left hand and points forward.,0,0.7684556,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002664.txt
209,proud_confident,M002892,"a person stands, raises their wrist, then lowers it and moves back and forth",1,0.7684438,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002892.txt
210,proud_confident,002892,"a person stands, raises their wrist, then lowers it and moves back and forth",1,0.7684438,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002892.txt
211,proud_confident,011257,person throws something forward with right hand.,1,0.76836324,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011257.txt
212,proud_confident,M005088,a standing person putting their right hand forward and moving it counterclockwise,2,0.76834786,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005088.txt
213,proud_confident,M003792,a person shifts down to their left side then stand up with arms extended.,1,0.76826215,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003792.txt
214,proud_confident,M003621,a person is pushing something back and forward with their left hand.,2,0.7682557,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003621.txt
215,proud_confident,M008794,a person stands in place with their arms out and gently puts them down to their sides.,1,0.7681267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008794.txt
216,proud_confident,008794,a person stands in place with their arms out and gently puts them down to their sides.,1,0.7681267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008794.txt
217,proud_confident,010497,a person quickly waves with their right hand,0,0.7679346,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010497.txt
218,proud_confident,M013687,a person raises their right hand slightly then place it back down.,0,0.7678057,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013687.txt
219,proud_confident,006560,"a person raises both arms slightly, and moves quickly.",1,0.76779723,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006560.txt
220,proud_confident,M006560,"a person raises both arms slightly, and moves quickly.",1,0.76779723,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006560.txt
221,proud_confident,M010863,the person is standing and lifting something in their left hand.,1,0.76773345,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010863.txt
222,proud_confident,012292,a person spreads their arms horizontally before letting them fall to their sides,1,0.7676699,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012292.txt
223,proud_confident,M012292,a person spreads their arms horizontally before letting them fall to their sides,1,0.7676699,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012292.txt
224,proud_confident,M007887,person lifts right arm up repeatedly,1,0.76757216,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007887.txt
225,proud_confident,M010630,"a person carefully paces back and forth, their arms loose at their sides.",2,0.7675255,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010630.txt
226,proud_confident,010630,"a person carefully paces back and forth, their arms loose at their sides.",2,0.7675255,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010630.txt
227,proud_confident,M010092,a person is extending both their arms forward.,0,0.76749015,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010092.txt
228,proud_confident,010092,a person is extending both their arms forward.,0,0.76749015,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010092.txt
229,proud_confident,005150,a person is standing still while using their hands to describe something.,2,0.7674847,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005150.txt
230,proud_confident,M005150,a person is standing still while using their hands to describe something.,2,0.7674847,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005150.txt
231,proud_confident,003792,a person shifts down to their right side then stand up with arms extended.,1,0.76742125,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003792.txt
232,proud_confident,007522,person reaches for something with right hand and then moves forward.,2,0.76730967,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007522.txt
233,proud_confident,004223,a person throws something underhanded with their right hand,0,0.7672534,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004223.txt
234,proud_confident,007402,"a person is lifting the right hand up forward, and then putting it back down.",1,0.76718277,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007402.txt
235,proud_confident,M001921,a person extending their arm to direct attention to something ahead.,1,0.7671368,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001921.txt
236,proud_confident,001921,a person extending their arm to direct attention to something ahead.,1,0.7671368,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001921.txt
237,proud_confident,M009485,a person reaches his left arm straight forward,1,0.76699066,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009485.txt
238,proud_confident,005913,a person stretches their arms forward and to the side.,0,0.766834,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005913.txt
239,proud_confident,M005913,a person stretches their arms forward and to the side.,0,0.766834,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005913.txt
240,proud_confident,010863,the person is standing and lifting something in their right hand.,1,0.76657075,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010863.txt
241,proud_confident,010268,a person reaches around in front of them with their left hand.,0,0.76654255,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010268.txt
242,proud_confident,011280,person has arms raised and brings then to hip level,0,0.76651883,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011280.txt
243,proud_confident,M011280,person has arms raised and brings then to hip level,0,0.76651883,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011280.txt
244,proud_confident,M002441,person pushes their left arm forward,2,0.76648533,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002441.txt
245,proud_confident,003003,a person raises arms either sides and straight outwards.,0,0.766357,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003003.txt
246,proud_confident,M003003,a person raises arms either sides and straight outwards.,0,0.766357,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003003.txt
247,proud_confident,013687,a person raises their left hand slightly then place it back down.,0,0.76610255,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013687.txt
248,proud_confident,M007971,a person stepped forward and start to scratch something with left hand,2,0.76607615,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007971.txt
249,proud_confident,M008123,a person throws something with their left hand while standing still,0,0.76596737,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008123.txt
250,proud_confident,M002905,a person holds out their arms and walks forward.,2,0.7658713,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002905.txt
251,proud_confident,002905,a person holds out their arms and walks forward.,2,0.7658713,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002905.txt
252,proud_confident,008969,"person reaches forward with hands, and makes repeated movements in front of themselves.",0,0.76582575,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008969.txt
253,proud_confident,M008969,"person reaches forward with hands, and makes repeated movements in front of themselves.",0,0.76582575,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008969.txt
254,proud_confident,002489,a person walks forward while putting both hands on something for support,1,0.7657821,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002489.txt
255,proud_confident,M002489,a person walks forward while putting both hands on something for support,1,0.7657821,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002489.txt
256,proud_confident,M013453,a person moves their arms from their right to the left.,2,0.7655786,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013453.txt
257,proud_confident,004067,a person reaches forward with the right hand and then lets their arm drop to their side.,0,0.765576,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004067.txt
258,proud_confident,M003955,a person directing with their left arm ahead.,1,0.76551723,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003955.txt
259,proud_confident,004293,a person walks forward placing their right hand against something as they do.,2,0.76547766,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004293.txt
260,proud_confident,002225,a person is walking forward holding something in hands then appears to put it down or hand something over,0,0.7654296,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002225.txt
261,proud_confident,M002225,a person is walking forward holding something in hands then appears to put it down or hand something over,0,0.7654296,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002225.txt
262,proud_confident,M008675,a person walks forward before reaching forward with their left arm,1,0.7654284,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008675.txt
263,proud_confident,M010609,a person raises arms then takes one step forward.,2,0.7654052,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010609.txt
264,proud_confident,010609,a person raises arms then takes one step forward.,2,0.7654052,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010609.txt
265,proud_confident,M002054,a person taking relaxed and confident steps forward.,2,0.76517653,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002054.txt
266,proud_confident,002054,a person taking relaxed and confident steps forward.,2,0.76517653,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002054.txt
267,proud_confident,003502,a person standing and puts left arms out.,2,0.7651674,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003502.txt
268,proud_confident,011577,a person lifts their right hand.,1,0.7650294,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011577.txt
269,proud_confident,014306,"a person raises their left hand slightly, then sets it back down.",0,0.7650021,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014306.txt
270,proud_confident,M000811,a person motions forward with their right hand.,1,0.7649808,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000811.txt
271,proud_confident,006453,a person is lifting their right and left arms irratically.,2,0.764922,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006453.txt
272,proud_confident,001655,person walks around and reaches up,2,0.7648947,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001655.txt
273,proud_confident,M001655,person walks around and reaches up,2,0.7648947,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001655.txt
274,proud_confident,003882,person is reaching down for something.,0,0.7648816,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003882.txt
275,proud_confident,M003882,person is reaching down for something.,0,0.7648816,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003882.txt
276,proud_confident,003955,a person directing with their right arm ahead.,1,0.76487994,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003955.txt
277,proud_confident,M013484,person raises left hand in a slow forward gesture,0,0.7648611,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013484.txt
278,proud_confident,001609,person leans forward and bounces forward once then stands up straight,2,0.76476634,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001609.txt
279,proud_confident,M001609,person leans forward and bounces forward once then stands up straight,2,0.76476634,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001609.txt
280,proud_confident,M005328,a person moves his right hand upwards.,2,0.76464725,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005328.txt
281,proud_confident,M003337,a person waves their right hand side to side,1,0.76454055,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003337.txt
282,proud_confident,005875,"a person is standing, the brings both arms up parallel to shoulder level and perpendicular to the body",2,0.7642646,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005875.txt
283,proud_confident,M005875,"a person is standing, the brings both arms up parallel to shoulder level and perpendicular to the body",2,0.7642646,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005875.txt
284,proud_confident,001069,a person standing up straight and putting both right and left hands together multiple times.,0,0.7641854,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001069.txt
285,proud_confident,012563,a person points around with their right hand.,0,0.7641742,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012563.txt
286,proud_confident,M002052,a person is standing then raises arms.,1,0.7641387,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002052.txt
287,proud_confident,002052,a person is standing then raises arms.,1,0.7641387,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002052.txt
288,proud_confident,007887,person lifts left arm up repeatedly,1,0.76408434,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007887.txt
289,proud_confident,M014306,"a person raises their right hand slightly, then sets it back down.",0,0.76403546,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014306.txt
290,proud_confident,008469,a person throwing something with the right hand,1,0.76381207,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008469.txt
291,proud_confident,009081,person raises arms slightly at the sides.,0,0.76380867,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009081.txt
292,proud_confident,M009081,person raises arms slightly at the sides.,0,0.76380867,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009081.txt
293,proud_confident,002737,a person waves both arms in a back and forth motion.,0,0.76363784,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002737.txt
294,proud_confident,M002737,a person waves both arms in a back and forth motion.,0,0.76363784,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002737.txt
295,proud_confident,M008729,a person standing stretches left hand up,2,0.7634703,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008729.txt
296,proud_confident,M009295,a person uses their right hand to point,1,0.76346254,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009295.txt
297,proud_confident,M010741,a person walks forward while using their arms mildly to balance.,1,0.76334256,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010741.txt
298,proud_confident,010741,a person walks forward while using their arms mildly to balance.,1,0.76334256,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010741.txt
299,proud_confident,001415,a person tries to reach something by stretching,1,0.7632669,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001415.txt
300,proud_confident,M001415,a person tries to reach something by stretching,1,0.7632669,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001415.txt
301,proud_confident,005393,person lifts right arm up,2,0.76324064,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005393.txt
302,proud_confident,M012580,the person is lifting something from right to left,0,0.7632077,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012580.txt
303,proud_confident,010377,person turns to their right and walks forward,2,0.76320374,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010377.txt
304,proud_confident,000371,person walks with their hands pointing slightly backwards and arms swinging,0,0.7631972,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000371.txt
305,proud_confident,M000371,person walks with their hands pointing slightly backwards and arms swinging,0,0.7631972,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000371.txt
306,proud_confident,M013065,a person lifts right arm up,1,0.76315135,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013065.txt
307,proud_confident,011284,a person picks something up with their right hand and walks forward.,0,0.7629079,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011284.txt
308,proud_confident,001845,a person uses their right hand to point forward.,1,0.7628928,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001845.txt
309,proud_confident,M009837,a person uses their right hand to point forward.,0,0.7628928,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009837.txt
310,proud_confident,007941,a person slightly raises their left hand in front of them.,2,0.76288897,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007941.txt
311,proud_confident,M005426,a person reaches forward with his left hand,2,0.76286304,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005426.txt
312,proud_confident,010267,a person lift something with right hand,2,0.7628366,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010267.txt
313,proud_confident,001101,person  raises both arms and moves right arm in a forward motion,2,0.7626318,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001101.txt
314,proud_confident,013098,a person throw something with right hand,0,0.76254356,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013098.txt
315,proud_confident,010446,a person throw something with right hand,2,0.76254356,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010446.txt
316,proud_confident,M014260,a person stands still with both arms at their side,2,0.76239264,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014260.txt
317,proud_confident,014260,a person stands still with both arms at their side,2,0.76239264,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014260.txt
318,proud_confident,M007363,"a person is standing up and facing the right, and left arm is moving upward and to the right as if throwing something.",1,0.7622464,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007363.txt
319,proud_confident,012880,a figure gestures with its right hand then brings its hands together,1,0.76216304,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012880.txt
320,proud_confident,001474,a person waves at something with their right hand.,0,0.761921,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001474.txt
321,proud_confident,012932,a person raises their right hand and walks forward.,2,0.7618717,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012932.txt
322,proud_confident,M014253,a person is standing in stance while shifting their right hand.,2,0.7618598,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014253.txt
323,proud_confident,M000046,a person raises its right hand and sets it back down.,2,0.76181465,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000046.txt
324,proud_confident,001298,"a person stands strongly with arms forward and down, then outstretches their arms to the side.",1,0.7617236,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001298.txt
325,proud_confident,M001298,"a person stands strongly with arms forward and down, then outstretches their arms to the side.",1,0.7617236,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001298.txt
326,proud_confident,000046,a person raises its left hand and sets it back down.,2,0.76171744,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000046.txt
327,proud_confident,M000796,a person leans down and presses against something with their left hand before standing up and raising their arms,1,0.7617144,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000796.txt
328,proud_confident,M004223,a person throws something underhanded with their left hand,0,0.7617111,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004223.txt
329,proud_confident,000434,a person walks forward while raising their right arm.,0,0.76167417,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000434.txt
330,proud_confident,008218,a person raising their right hand.,0,0.76157564,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008218.txt
331,proud_confident,003113,a person forming a good and strong stance.,2,0.7613661,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003113.txt
332,proud_confident,M003113,a person forming a good and strong stance.,2,0.7613661,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003113.txt
333,proud_confident,M007996,a person extending their left arm out.,1,0.7613246,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007996.txt
334,proud_confident,007568,a person raised both hands and lift something,0,0.761311,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007568.txt
335,proud_confident,M007568,a person raised both hands and lift something,0,0.761311,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007568.txt
336,proud_confident,005256,a person throws something upwards with both arms.,2,0.7612467,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005256.txt
337,proud_confident,M005256,a person throws something upwards with both arms.,2,0.7612467,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005256.txt
338,proud_confident,002064,a person slowly walks forward and menacingly points with their right hand.,1,0.7610951,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002064.txt
339,proud_confident,M000434,a person walks forward while putting their left arm on something for support,1,0.76103693,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000434.txt
340,proud_confident,002195,a person backs up before moving their arms out and pushing something.,0,0.7609882,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002195.txt
341,proud_confident,M002195,a person backs up before moving their arms out and pushing something.,0,0.7609882,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002195.txt
342,proud_confident,M002149,"a person steps forward, turns to the side and gestures several times.",0,0.76083374,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002149.txt
343,proud_confident,002149,"a person steps forward, turns to the side and gestures several times.",0,0.76083374,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002149.txt
344,proud_confident,006671,a person reaches forward with their right hand and then with their left hand.,0,0.760833,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006671.txt
345,proud_confident,M010692,a person dodging to their right side.,2,0.76079416,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010692.txt
346,proud_confident,M004517,a person standing points at something by lifting their left hand.,0,0.76067555,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004517.txt
347,proud_confident,M014190,a person bend the body to left direction,1,0.7606348,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014190.txt
348,proud_confident,012371,a person walks forward with each arm extended at their sides as if they are trying to balance themselves.,1,0.7606286,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012371.txt
349,proud_confident,M012371,a person walks forward with each arm extended at their sides as if they are trying to balance themselves.,1,0.7606286,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012371.txt
350,proud_confident,M005167,a person raises their left hand then sets it back down.,0,0.76061577,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005167.txt
351,proud_confident,004178,a person moves their right arm up and down in front of them,2,0.7606131,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004178.txt
352,proud_confident,M003798,a person waves their right hand back and forth.,0,0.7605271,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003798.txt
353,proud_confident,008937,a person waves their right hand back and forth.,1,0.7605271,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008937.txt
354,proud_confident,M003916,a person flexes chest area by moving arms outwards and inwards.,2,0.7604818,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003916.txt
355,proud_confident,003916,a person flexes chest area by moving arms outwards and inwards.,2,0.7604818,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003916.txt
356,proud_confident,008675,a person walks forward before reaching forward with their right arm,1,0.760465,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008675.txt
357,proud_confident,006703,a person deflects something with their right hand.,2,0.7604406,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006703.txt
358,proud_confident,005088,a standing person putting their left hand forward and moving it clockwise,2,0.7603407,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005088.txt
359,proud_confident,005167,a person raises their right hand then sets it back down.,0,0.76027375,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005167.txt
360,proud_confident,M000636,person walks up and down with arms slightly spread,0,0.7602155,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000636.txt
361,proud_confident,000636,person walks up and down with arms slightly spread,0,0.7602155,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000636.txt
362,proud_confident,006318,a person thrusts their hips forward,0,0.7601938,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006318.txt
363,proud_confident,M006318,a person thrusts their hips forward,0,0.7601938,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006318.txt
364,proud_confident,M006910,a person drys off something with their right hand.,0,0.7601198,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006910.txt
365,proud_confident,006031,a person casts something forward with both arms.,1,0.7601062,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006031.txt
366,proud_confident,M006031,a person casts something forward with both arms.,1,0.7601062,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006031.txt
367,proud_confident,004984,a person gestures quickly with their right hand and leans forward.,2,0.7598766,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004984.txt
368,proud_confident,M010264,a person waves widely with both hands.,2,0.75984335,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010264.txt
369,proud_confident,010264,a person waves widely with both hands.,2,0.75984335,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010264.txt
370,proud_confident,003293,person reaches arms out then takes right arm and points outwards,0,0.75975907,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003293.txt
371,proud_confident,M001101,person  raises both arms and moves left arm in a forward motion,2,0.75963223,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001101.txt
372,proud_confident,011354,"a figure gestures for the viewer to come closer, beckoning them",1,0.75959283,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011354.txt
373,proud_confident,M011354,"a figure gestures for the viewer to come closer, beckoning them",1,0.75959283,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011354.txt
374,proud_confident,003628,a person is standing with their right and left arms in front of them,0,0.75959265,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003628.txt
375,proud_confident,008130,a person bends forward slightly at the waist and continually uses the right hand to stroke something softly,2,0.7595786,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008130.txt
376,proud_confident,006819,"a person is standing, raising their right hand towards the center of their body, and then brings right hand back down to the side.",2,0.7594359,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006819.txt
377,proud_confident,012499,a person strafes back and forth from right to left.,1,0.7594354,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012499.txt
378,proud_confident,011213,a person holds both arms out to the sides and sways slightly back and forth,2,0.75935924,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011213.txt
379,proud_confident,M011213,a person holds both arms out to the sides and sways slightly back and forth,2,0.75935924,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011213.txt
380,proud_confident,014369,a person holds their right hand up at someone.,0,0.7593244,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014369.txt
381,proud_confident,001317,a person waves friendly with their right hand.,0,0.7592424,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001317.txt
382,proud_confident,M004293,a person walks forward placing their left hand against something as they do.,2,0.7591604,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004293.txt
383,proud_confident,M005797,a person standing lifting arms up,1,0.7591068,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005797.txt
384,proud_confident,005797,a person standing lifting arms up,1,0.7591068,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005797.txt
385,proud_confident,M003757,a person wave their arm in a straight motion,2,0.7590836,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003757.txt
386,proud_confident,003757,a person wave their arm in a straight motion,2,0.7590836,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003757.txt
387,proud_confident,M001591,a person sticks their left hand up,2,0.7589928,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001591.txt
388,proud_confident,M004016,a person raises their right arm forward to be parallel with the ground.,0,0.75897896,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004016.txt
389,proud_confident,000634,a person raising their hands and throwing them forward.,0,0.7589574,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000634.txt
390,proud_confident,M000634,a person raising their hands and throwing them forward.,0,0.7589574,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000634.txt
391,proud_confident,M005838,person moves something with both hands diagnoly,0,0.75891405,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005838.txt
392,proud_confident,005838,person moves something with both hands diagnoly,0,0.75891405,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005838.txt
393,proud_confident,013800,a person gesturing with their right hand similar to waving a greeting,1,0.75889564,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013800.txt
